sentence_id,original_text,original_label,gpt54mini_translation,translator,consensus_label,gemini_translation,claude_translation
663,"Republicans should stop fighting amnesty, President Obama said on Thursday, because one day a Hispanic will become president.",Non-biased,,gemini,Biased,قال الرئيس أوباما يوم الخميس إنه يجب على الجمهوريين التوقف عن محاربة العفو، لأنه في يوم من الأيام سيصبح شخص من أصل إسباني رئيساً.,
665,"Just a few weeks later, our divided leaders were taken by surprise by the pandemic, and bickered on cable news, asking why nothing was done sooner.",Biased,,gemini,Biased,بعد بضعة أسابيع فقط، فوجئ قادتنا المنقسمون بالجائحة، وتشاجروا على القنوات الإخبارية، متسائلين لماذا لم يتم فعل شيء في وقت أبكر.,
666,"Trump has repeatedly boasted about and taken credit for the stock market’s performance during his three years in office, including as recently as last Saturday after a strong rebound the day before. Trump has also warned that Wall Street would fall if a Democratic candidate wins the November presidential election.",Biased,,gemini,Biased,تفاخر ترامب مرارًا وتكرارًا بأداء سوق الأسهم ونسب الفضل لنفسه فيه خلال سنواته الثلاث في منصبه، وكان آخر ذلك يوم السبت الماضي بعد انتعاش قوي في اليوم السابق. كما حذّر ترامب من أن وول ستريت ستنهار إذا فاز مرشح ديمقراطي في الانتخابات الرئاسية في نوفمبر.,
668,"However, the GOP tax cuts benefited small business and the middle class — not just the wealthy, as several Democrat candidates have suggested.",Biased,,gemini,Biased,لكن التخفيضات الضريبية للحزب الجمهوري أفادت الشركات الصغيرة والطبقة المتوسطة، وليس الأثرياء فقط، كما أشار العديد من مرشحي الحزب الديمقراطي.,
669,What is new is the direct indictment of white people as a race. This happened through a strange rhetorical transformation over the past few years.,Biased,,gemini,Biased,الجديد هو الاتهام المباشر للبيض كعرق. وقد حدث هذا من خلال تحول خطابي غريب على مدى السنوات القليلة الماضية.,
670,How the coronavirus pandemic shows that Christian white nationalism is a much greater threat to the US than radical Islam,Biased,,gemini,Biased,كيف تُظهر جائحة فيروس كورونا أن القومية المسيحية البيضاء تشكل تهديدًا على الولايات المتحدة أكبر بكثير من الإسلام المتطرف.,
673,"While Brazil has taken the lead in a direct attack on the Amazon, with Bolsonaro adding a racial element to his attack on indigenous people, the pressure to open the Amazonian forests to agriculture, logging and mining is not just limited to Brazil. ",Non-biased,,gemini,Biased,في حين أن البرازيل قد تولت زمام المبادرة في شن هجوم مباشر على الأمازون، مع إضافة بولسونارو عنصرًا عنصريًا إلى هجومه على السكان الأصليين، فإن الضغط لفتح غابات الأمازون أمام الزراعة وقطع الأشجار والتعدين لا يقتصر على البرازيل وحدها.,
674,"Specifically, Republicans–as they have demonstrated for three consecutive legislative days–intend to push for a floor vote against Democrat Speaker Nancy Pelosi’s wishes on a piece of legislation from Rep. Ann Wagner (R-MO) that would ensure babies who are born alive following an abortion attempt are given the same medical treatment and care any other newborn baby would receive.",Non-biased,,gemini,Biased,على وجه التحديد، يعتزم الجمهوريون – كما أظهروا لثلاثة أيام تشريعية متتالية – الدفع نحو إجراء تصويت في المجلس بكامل هيئته ضد رغبات رئيسة مجلس النواب الديمقراطية نانسي بيلوسي، وذلك بشأن مشروع قانون مقدم من النائبة آن واغنر (جمهورية من ولاية ميزوري) من شأنه أن يضمن حصول الأطفال الذين يولدون أحياءً بعد محاولة إجهاض على نفس العلاج الطبي والرعاية التي يتلقاها أي طفل حديث الولادة آخر.,
675,"Cohen said political leaders are playing with fire when they promote white supremacist talking points, such as exaggerated claims of the security threat immigrants present and their supposed drain on public resources, to stoke their supporters.",Biased,,gemini,Biased,قال كوهين إن القادة السياسيين يلعبون بالنار عندما يروجون لخطابات دعاة تفوق العرق الأبيض، مثل الادعاءات المبالغ فيها بشأن التهديد الأمني الذي يمثله المهاجرون واستنزافهم المزعوم للموارد العامة، بهدف تأجيج مشاعر مؤيديهم.,
676,"Anti-vaxxers represent only about 2 percent of American families, although you’d be forgiven for thinking they’re more numerous. They certainly make a lot of noise and have some world-famous adherents. However, like malaria-carrying mosquitoes, this tiny group that punches above its weight may be on the verge of creating a public health problem for us all.",Biased,,gemini,Biased,يمثل مناهضو اللقاحات حوالي 2 بالمئة فقط من الأسر الأمريكية، على الرغم من أنه قد يتبادر للذهن أن أعدادهم أكبر. فهم بالتأكيد يثيرون الكثير من الضجة، ولديهم بعض الأنصار المشهورين عالميًا. ولكن، مثل البعوض الحامل للملاريا، فإن هذه المجموعة الصغيرة التي يفوق تأثيرها حجمها قد تكون على وشك التسبب في مشكلة صحة عامة لنا جميعًا.,
677,An angry Senate Majority Leader Mitch McConnell (R-KY) slammed Democrats for voting against the bill and blamed House Speaker Nancy Pelosi (D-CA) for nixing bipartisan negotiations over a coronavirus package.,Biased,,gemini,Biased,هاجم زعيم الأغلبية في مجلس الشيوخ، ميتش ماكونيل الغاضب (الجمهوري عن ولاية كنتاكي)، الديمقراطيين لتصويتهم ضد مشروع القانون، وألقى باللوم على رئيسة مجلس النواب نانسي بيلوسي (الديمقراطية عن ولاية كاليفورنيا) في إفشال المفاوضات بين الحزبين بشأن حزمة لمواجهة فيروس كورونا.,
